product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
P385,Orange Juice,Beverages,90.35,100.39,10,1.1,921,This is a orange juice from the Beverages category.,U362,Grace,R385,Not bad,"It was okay, nothing special.",https://example.com/images/P385.jpg,https://blinkit.com/product/P385
P386,Bread,Personal Care,282.74,314.15,10,2.8,933,This is a bread from the Personal Care category.,U848,Eve,R386,Great product,Exceeded my expectations.,https://example.com/images/P386.jpg,https://blinkit.com/product/P386
P387,Bread,Bakery,163.24,171.83,5,3.3,878,This is a bread from the Bakery category.,U875,Grace,R387,Not bad,Terrible experience.,https://example.com/images/P387.jpg,https://blinkit.com/product/P387
P388,Coke,Dairy,313.73,448.18,30,4.9,491,This is a coke from the Dairy category.,U643,Bob,R388,Mediocre,Absolutely amazing!,https://example.com/images/P388.jpg,https://blinkit.com/product/P388
P389,Bread,Fruits & Vegetables,111.61,148.81,25,3.8,687,This is a bread from the Fruits & Vegetables category.,U504,Hannah,R389,Would not recommend,Could be better.,https://example.com/images/P389.jpg,https://blinkit.com/product/P389
P390,Biscuits,Bakery,451.52,475.28,5,1.7,753,This is a biscuits from the Bakery category.,U267,Ivy,R390,Great product,Disappointed with the quality.,https://example.com/images/P390.jpg,https://blinkit.com/product/P390
P391,Tomato,Beverages,272.03,388.62,30,3.8,125,This is a tomato from the Beverages category.,U183,Bob,R391,Would not recommend,Could be better.,https://example.com/images/P391.jpg,https://blinkit.com/product/P391
P392,Milk,Personal Care,177.32,197.02,10,2.1,251,This is a milk from the Personal Care category.,U230,Frank,R392,Mediocre,One of the best I've used.,https://example.com/images/P392.jpg,https://blinkit.com/product/P392
P393,Biscuits,Personal Care,381.18,423.53,10,4.3,993,This is a biscuits from the Personal Care category.,U335,Charlie,R393,Loved it,Highly recommend to others.,https://example.com/images/P393.jpg,https://blinkit.com/product/P393
P394,Shampoo,Bakery,98.1,109.0,10,3.0,787,This is a shampoo from the Bakery category.,U279,David,R394,Mediocre,One of the best I've used.,https://example.com/images/P394.jpg,https://blinkit.com/product/P394
P395,Orange Juice,Bakery,83.64,111.52,25,2.1,710,This is a orange juice from the Bakery category.,U709,Jack,R395,Great product,One of the best I've used.,https://example.com/images/P395.jpg,https://blinkit.com/product/P395
P396,Potato Chips,Bakery,392.62,436.24,10,2.8,92,This is a potato chips from the Bakery category.,U115,Frank,R396,Loved it,Disappointed with the quality.,https://example.com/images/P396.jpg,https://blinkit.com/product/P396
P397,Orange Juice,Bakery,105.98,111.56,5,4.1,136,This is a orange juice from the Bakery category.,U190,Ivy,R397,Fantastic,Really enjoyed this product.,https://example.com/images/P397.jpg,https://blinkit.com/product/P397
P398,Orange Juice,Snacks,191.0,224.71,15,3.8,194,This is a orange juice from the Snacks category.,U341,Charlie,R398,Mediocre,It's fine for the price.,https://example.com/images/P398.jpg,https://blinkit.com/product/P398
P399,Orange Juice,Personal Care,127.99,182.85,30,1.9,786,This is a orange juice from the Personal Care category.,U802,David,R399,Not bad,Disappointed with the quality.,https://example.com/images/P399.jpg,https://blinkit.com/product/P399
P400,Biscuits,Bakery,339.65,357.53,5,3.3,92,This is a biscuits from the Bakery category.,U546,Hannah,R400,Fantastic,Disappointed with the quality.,https://example.com/images/P400.jpg,https://blinkit.com/product/P400
P401,Milk,Fruits & Vegetables,369.29,492.39,25,1.5,659,This is a milk from the Fruits & Vegetables category.,U900,Frank,R401,Would not recommend,Terrible experience.,https://example.com/images/P401.jpg,https://blinkit.com/product/P401
P402,Milk,Dairy,318.46,398.08,20,1.0,874,This is a milk from the Dairy category.,U926,Bob,R402,Superb,Could be better.,https://example.com/images/P402.jpg,https://blinkit.com/product/P402
P403,Coke,Personal Care,197.4,207.79,5,2.3,196,This is a coke from the Personal Care category.,U597,Frank,R403,Loved it,Could be better.,https://example.com/images/P403.jpg,https://blinkit.com/product/P403
P404,Coke,Bakery,170.22,189.13,10,2.5,714,This is a coke from the Bakery category.,U303,Bob,R404,Excellent,Exceeded my expectations.,https://example.com/images/P404.jpg,https://blinkit.com/product/P404
P405,Tomato,Beverages,234.04,246.36,5,3.4,464,This is a tomato from the Beverages category.,U654,Alice,R405,Mediocre,Terrible experience.,https://example.com/images/P405.jpg,https://blinkit.com/product/P405
P406,Coke,Dairy,244.61,349.44,30,3.6,232,This is a coke from the Dairy category.,U763,Jack,R406,Not bad,Disappointed with the quality.,https://example.com/images/P406.jpg,https://blinkit.com/product/P406
P407,Apple,Fruits & Vegetables,200.13,266.84,25,2.5,433,This is a apple from the Fruits & Vegetables category.,U374,Charlie,R407,Excellent,Terrible experience.,https://example.com/images/P407.jpg,https://blinkit.com/product/P407
P408,Butter,Dairy,172.82,246.89,30,3.9,282,This is a butter from the Dairy category.,U747,Eve,R408,Loved it,Really enjoyed this product.,https://example.com/images/P408.jpg,https://blinkit.com/product/P408
P409,Potato Chips,Personal Care,62.61,69.57,10,3.4,858,This is a potato chips from the Personal Care category.,U757,Hannah,R409,Great product,Highly recommend to others.,https://example.com/images/P409.jpg,https://blinkit.com/product/P409
P410,Butter,Snacks,155.7,163.9,5,2.9,349,This is a butter from the Snacks category.,U736,Frank,R410,Excellent,Could be better.,https://example.com/images/P410.jpg,https://blinkit.com/product/P410
P411,Shampoo,Personal Care,185.06,231.32,20,3.5,113,This is a shampoo from the Personal Care category.,U757,David,R411,Just okay,Could be better.,https://example.com/images/P411.jpg,https://blinkit.com/product/P411
P412,Tomato,Snacks,345.02,383.35,10,4.9,720,This is a tomato from the Snacks category.,U588,Eve,R412,Mediocre,Absolutely amazing!,https://example.com/images/P412.jpg,https://blinkit.com/product/P412
P413,Butter,Bakery,291.5,416.43,30,3.5,88,This is a butter from the Bakery category.,U691,Jack,R413,Terrible,Exceeded my expectations.,https://example.com/images/P413.jpg,https://blinkit.com/product/P413
P414,Milk,Personal Care,284.87,356.09,20,4.2,459,This is a milk from the Personal Care category.,U336,Grace,R414,Great product,Really enjoyed this product.,https://example.com/images/P414.jpg,https://blinkit.com/product/P414
P415,Shampoo,Dairy,347.21,385.79,10,1.8,326,This is a shampoo from the Dairy category.,U513,Jack,R415,Just okay,Could be better.,https://example.com/images/P415.jpg,https://blinkit.com/product/P415
P416,Tomato,Snacks,73.28,86.21,15,1.2,453,This is a tomato from the Snacks category.,U553,Hannah,R416,Great product,Highly recommend to others.,https://example.com/images/P416.jpg,https://blinkit.com/product/P416
P417,Potato Chips,Beverages,196.43,245.54,20,1.5,522,This is a potato chips from the Beverages category.,U568,Ivy,R417,Superb,Could be better.,https://example.com/images/P417.jpg,https://blinkit.com/product/P417
P418,Apple,Fruits & Vegetables,117.86,147.33,20,3.9,721,This is a apple from the Fruits & Vegetables category.,U365,Frank,R418,Just okay,Could be better.,https://example.com/images/P418.jpg,https://blinkit.com/product/P418
P419,Butter,Fruits & Vegetables,286.98,382.64,25,2.8,89,This is a butter from the Fruits & Vegetables category.,U472,David,R419,Fantastic,Really enjoyed this product.,https://example.com/images/P419.jpg,https://blinkit.com/product/P419
P420,Bread,Fruits & Vegetables,128.59,183.7,30,1.6,272,This is a bread from the Fruits & Vegetables category.,U400,Eve,R420,Superb,Absolutely amazing!,https://example.com/images/P420.jpg,https://blinkit.com/product/P420
P421,Apple,Bakery,55.17,64.9,15,4.8,189,This is a apple from the Bakery category.,U856,Ivy,R421,Mediocre,Terrible experience.,https://example.com/images/P421.jpg,https://blinkit.com/product/P421
P422,Milk,Beverages,205.35,256.69,20,3.1,394,This is a milk from the Beverages category.,U808,David,R422,Would not recommend,One of the best I've used.,https://example.com/images/P422.jpg,https://blinkit.com/product/P422
P423,Potato Chips,Bakery,326.4,362.67,10,2.2,783,This is a potato chips from the Bakery category.,U187,Alice,R423,Great product,Exceeded my expectations.,https://example.com/images/P423.jpg,https://blinkit.com/product/P423
P424,Butter,Snacks,83.14,103.92,20,2.8,35,This is a butter from the Snacks category.,U985,Bob,R424,Loved it,Could be better.,https://example.com/images/P424.jpg,https://blinkit.com/product/P424
P425,Biscuits,Fruits & Vegetables,91.1,95.89,5,1.4,322,This is a biscuits from the Fruits & Vegetables category.,U684,David,R425,Excellent,One of the best I've used.,https://example.com/images/P425.jpg,https://blinkit.com/product/P425
P426,Potato Chips,Personal Care,440.83,489.81,10,1.5,782,This is a potato chips from the Personal Care category.,U503,Grace,R426,Mediocre,Exceeded my expectations.,https://example.com/images/P426.jpg,https://blinkit.com/product/P426
P427,Bread,Personal Care,153.48,180.56,15,1.4,277,This is a bread from the Personal Care category.,U480,Eve,R427,Fantastic,It's fine for the price.,https://example.com/images/P427.jpg,https://blinkit.com/product/P427
P428,Butter,Fruits & Vegetables,232.1,273.06,15,4.7,66,This is a butter from the Fruits & Vegetables category.,U730,Frank,R428,Just okay,It's fine for the price.,https://example.com/images/P428.jpg,https://blinkit.com/product/P428
P429,Shampoo,Snacks,63.44,70.49,10,1.3,752,This is a shampoo from the Snacks category.,U122,David,R429,Great product,Absolutely amazing!,https://example.com/images/P429.jpg,https://blinkit.com/product/P429
P430,Shampoo,Dairy,338.44,483.48,30,4.9,470,This is a shampoo from the Dairy category.,U308,Bob,R430,Would not recommend,Absolutely amazing!,https://example.com/images/P430.jpg,https://blinkit.com/product/P430
P431,Biscuits,Bakery,57.82,72.28,20,3.0,705,This is a biscuits from the Bakery category.,U541,Alice,R431,Loved it,It's fine for the price.,https://example.com/images/P431.jpg,https://blinkit.com/product/P431
P432,Shampoo,Beverages,373.77,498.36,25,2.0,330,This is a shampoo from the Beverages category.,U158,Eve,R432,Not bad,It's fine for the price.,https://example.com/images/P432.jpg,https://blinkit.com/product/P432
P433,Coke,Bakery,370.89,463.61,20,2.7,504,This is a coke from the Bakery category.,U143,Ivy,R433,Fantastic,Terrible experience.,https://example.com/images/P433.jpg,https://blinkit.com/product/P433
P434,Apple,Beverages,159.77,213.02,25,1.6,509,This is a apple from the Beverages category.,U875,Hannah,R434,Loved it,Really enjoyed this product.,https://example.com/images/P434.jpg,https://blinkit.com/product/P434
P435,Apple,Dairy,256.42,366.31,30,3.5,549,This is a apple from the Dairy category.,U608,Charlie,R435,Excellent,It's fine for the price.,https://example.com/images/P435.jpg,https://blinkit.com/product/P435
P436,Butter,Bakery,140.0,155.55,10,4.1,88,This is a butter from the Bakery category.,U497,Grace,R436,Would not recommend,One of the best I've used.,https://example.com/images/P436.jpg,https://blinkit.com/product/P436
P437,Tomato,Fruits & Vegetables,371.21,464.01,20,1.1,562,This is a tomato from the Fruits & Vegetables category.,U350,Bob,R437,Great product,One of the best I've used.,https://example.com/images/P437.jpg,https://blinkit.com/product/P437
P438,Orange Juice,Fruits & Vegetables,337.58,450.11,25,3.7,82,This is a orange juice from the Fruits & Vegetables category.,U535,Frank,R438,Fantastic,It's fine for the price.,https://example.com/images/P438.jpg,https://blinkit.com/product/P438
P439,Tomato,Personal Care,88.61,104.25,15,3.3,62,This is a tomato from the Personal Care category.,U956,Hannah,R439,Not bad,Highly recommend to others.,https://example.com/images/P439.jpg,https://blinkit.com/product/P439
P440,Potato Chips,Dairy,338.79,423.49,20,1.3,786,This is a potato chips from the Dairy category.,U283,Jack,R440,Mediocre,Terrible experience.,https://example.com/images/P440.jpg,https://blinkit.com/product/P440
P441,Butter,Snacks,342.65,428.31,20,2.9,74,This is a butter from the Snacks category.,U134,Ivy,R441,Loved it,It's fine for the price.,https://example.com/images/P441.jpg,https://blinkit.com/product/P441
P442,Potato Chips,Fruits & Vegetables,60.18,75.22,20,1.8,10,This is a potato chips from the Fruits & Vegetables category.,U357,Ivy,R442,Great product,It's fine for the price.,https://example.com/images/P442.jpg,https://blinkit.com/product/P442
P443,Shampoo,Beverages,271.9,388.43,30,4.5,327,This is a shampoo from the Beverages category.,U790,David,R443,Not bad,Really enjoyed this product.,https://example.com/images/P443.jpg,https://blinkit.com/product/P443
P444,Apple,Personal Care,166.93,175.72,5,4.9,728,This is a apple from the Personal Care category.,U272,Charlie,R444,Mediocre,Exceeded my expectations.,https://example.com/images/P444.jpg,https://blinkit.com/product/P444
P445,Potato Chips,Dairy,150.85,167.61,10,4.4,547,This is a potato chips from the Dairy category.,U131,Charlie,R445,Great product,One of the best I've used.,https://example.com/images/P445.jpg,https://blinkit.com/product/P445
P446,Biscuits,Dairy,320.58,457.97,30,3.4,622,This is a biscuits from the Dairy category.,U397,David,R446,Terrible,Exceeded my expectations.,https://example.com/images/P446.jpg,https://blinkit.com/product/P446
P447,Bread,Fruits & Vegetables,125.55,167.4,25,2.0,726,This is a bread from the Fruits & Vegetables category.,U698,Grace,R447,Loved it,Disappointed with the quality.,https://example.com/images/P447.jpg,https://blinkit.com/product/P447
P448,Tomato,Fruits & Vegetables,215.06,253.01,15,2.4,387,This is a tomato from the Fruits & Vegetables category.,U508,Bob,R448,Terrible,"It was okay, nothing special.",https://example.com/images/P448.jpg,https://blinkit.com/product/P448
P449,Potato Chips,Dairy,350.61,412.48,15,2.0,123,This is a potato chips from the Dairy category.,U331,Ivy,R449,Mediocre,Disappointed with the quality.,https://example.com/images/P449.jpg,https://blinkit.com/product/P449
P450,Milk,Snacks,141.15,148.58,5,4.7,554,This is a milk from the Snacks category.,U825,Frank,R450,Great product,One of the best I've used.,https://example.com/images/P450.jpg,https://blinkit.com/product/P450
P451,Potato Chips,Fruits & Vegetables,269.63,385.19,30,1.5,500,This is a potato chips from the Fruits & Vegetables category.,U605,Charlie,R451,Would not recommend,One of the best I've used.,https://example.com/images/P451.jpg,https://blinkit.com/product/P451
P452,Shampoo,Personal Care,107.97,119.97,10,2.9,749,This is a shampoo from the Personal Care category.,U913,Ivy,R452,Fantastic,Absolutely amazing!,https://example.com/images/P452.jpg,https://blinkit.com/product/P452
P453,Orange Juice,Fruits & Vegetables,256.95,367.07,30,3.7,30,This is a orange juice from the Fruits & Vegetables category.,U210,Alice,R453,Mediocre,Absolutely amazing!,https://example.com/images/P453.jpg,https://blinkit.com/product/P453
